,Unnamed: 0,mac,count,min_signal,max_signal,avg_signal,last_seen_signal,first_seen,last_seen,associated,node_mac,Unnamed: 11
9219,9219,56:20:cc:7a:86:e7,3.0,-89.0,-86.0,-87.0,-89.0,1583063019,1583063019.0,0.0,AC:86:74:73:BC:08,
9220,9220,8e:ab:e1:27:12:bc,5.0,-89.0,-86.0,-87.0,-88.0,1583063000,1583063000.0,0.0,AC:86:74:73:BC:08,
9221,9221,ae:6e:fc:fa:e6:52,4.0,-84.0,-81.0,-82.0,-82.0,1583063013,1583063013.0,0.0,AC:86:74:73:BC:08,
9222,9222,d6:67:02:2a:66:9d,4.0,-85.0,-80.0,-83.0,-84.0,1583063008,1583063008.0,0.0,AC:86:74:73:BC:08,
9223,9223,d8:97:ba:42:71:3e,3.0,-91.0,-89.0,-89.0,-91.0,1583063002,1583063012.0,0.0,AC:86:74:73:BC:08,
9224,9224,f2:59:e6:04:c4:7a,3.0,-88.0,-87.0,-87.0,-87.0,1583063007,1583063008.0,0.0,AC:86:74:73:BC:08,
9225,9225,f4:cb:52:72:47:a6,26.0,-85.0,-76.0,-80.0,-84.0,1583063001,1583063021.0,0.0,AC:86:74:73:BC:08,
9226,9226,f8:38:80:7e:de:f5,2.0,-92.0,-90.0,-91.0,-90.0,1583063014,1583063014.0,0.0,AC:86:74:73:BC:08,
9227,9227,00:71:c2:19:b4:f5,17.0,-77.0,-54.0,-63.0,-75.0,1583063010,1583063031.0,0.0,AC:86:74:92:C5:58,
9228,9228,06:c3:17:b9:e3:a4,2.0,-91.0,-88.0,-89.0,-91.0,1583063026,1583063026.0,0.0,AC:86:74:92:C5:58,
9229,9229,0e:2a:d8:25:17:29,8.0,-78.0,-70.0,-73.0,-71.0,1583063007,1583063007.0,0.0,AC:86:74:92:C5:58,
9230,9230,12:0f:fa:f8:96:c4,2.0,-90.0,-89.0,-89.0,-90.0,1583063017,1583063017.0,0.0,AC:86:74:92:C5:58,
9231,9231,3a:8c:0b:09:90:81,7.0,-81.0,-72.0,-75.0,-75.0,1583063021,1583063021.0,0.0,AC:86:74:92:C5:58,
9232,9232,42:a3:43:18:1b:2a,1.0,-82.0,-82.0,-82.0,-82.0,1583063019,1583063019.0,0.0,AC:86:74:92:C5:58,
9233,9233,56:1d:e9:9d:d4:4b,8.0,-85.0,-76.0,-80.0,-85.0,1583063014,1583063014.0,0.0,AC:86:74:92:C5:58,
9234,9234,56:20:cc:7a:86:e7,8.0,-77.0,-68.0,-72.0,-71.0,1583063019,1583063019.0,0.0,AC:86:74:92:C5:58,
9235,9235,78:4f:43:3b:f6:8c,6.0,-85.0,-79.0,-81.0,-81.0,1583063030,1583063030.0,0.0,AC:86:74:92:C5:58,
9236,9236,a4:77:33:6d:42:98,8.0,-90.0,-84.0,-87.0,-89.0,1583063023,1583063024.0,0.0,AC:86:74:92:C5:58,
9237,9237,ae:6e:fc:fa:e6:52,4.0,-72.0,-68.0,-70.0,-72.0,1583063013,1583063013.0,0.0,AC:86:74:92:C5:58,
9238,9238,c2:bb:c7:63:10:7f,3.0,-90.0,-87.0,-88.0,-87.0,1583063032,1583063032.0,0.0,AC:86:74:92:C5:58,
9239,9239,d6:67:02:2a:66:9d,4.0,-78.0,-57.0,-64.0,-57.0,1583063008,1583063008.0,0.0,AC:86:74:92:C5:58,
9240,9240,f2:59:e6:04:c4:7a,4.0,-80.0,-74.0,-76.0,-74.0,1583063007,1583063008.0,0.0,AC:86:74:92:C5:58,
9241,9241,f4:cb:52:72:47:a6,20.0,-73.0,-65.0,-68.0,-68.0,1583063005,1583063021.0,0.0,AC:86:74:92:C5:58,
9242,9242,00:71:c2:19:b4:f5,10.0,-79.0,-63.0,-70.0,-67.0,1583063031,1583063052.0,0.0,AC:86:74:73:BC:08,
9243,9243,02:05:84:12:e5:f4,11.0,-74.0,-67.0,-71.0,-74.0,1583063042,1583063042.0,0.0,AC:86:74:73:BC:08,
9244,9244,06:c3:17:b9:e3:a4,4.0,-74.0,-71.0,-72.0,-71.0,1583063026,1583063026.0,0.0,AC:86:74:73:BC:08,
9245,9245,0e:23:c4:60:e0:59,9.0,-77.0,-68.0,-72.0,-70.0,1583063040,1583063041.0,0.0,AC:86:74:73:BC:08,
9246,9246,32:4d:83:65:af:21,1.0,-89.0,-89.0,-89.0,-89.0,1583063051,1583063051.0,0.0,AC:86:74:73:BC:08,
9247,9247,3a:89:3b:6a:70:f9,2.0,-76.0,-76.0,-76.0,-76.0,1583063032,1583063032.0,0.0,AC:86:74:73:BC:08,
9248,9248,72:86:a0:4c:65:cd,4.0,-79.0,-78.0,-78.0,-78.0,1583063041,1583063041.0,0.0,AC:86:74:73:BC:08,
9249,9249,78:4f:43:3b:f6:8c,4.0,-89.0,-85.0,-87.0,-85.0,1583063030,1583063030.0,0.0,AC:86:74:73:BC:08,
9250,9250,a2:80:83:c8:77:4f,5.0,-80.0,-74.0,-76.0,-80.0,1583063050,1583063050.0,0.0,AC:86:74:73:BC:08,
9251,9251,ba:25:9a:2d:f2:35,3.0,-72.0,-69.0,-71.0,-72.0,1583063048,1583063048.0,0.0,AC:86:74:73:BC:08,
9252,9252,c2:bb:c7:63:10:7f,6.0,-74.0,-69.0,-72.0,-71.0,1583063032,1583063032.0,0.0,AC:86:74:73:BC:08,
9253,9253,ca:04:4d:15:a3:69,1.0,-92.0,-92.0,-92.0,-92.0,1583063042,1583063042.0,0.0,AC:86:74:73:BC:08,
9254,9254,d8:97:ba:42:71:3e,5.0,-91.0,-88.0,-89.0,-91.0,1583063023,1583063050.0,0.0,AC:86:74:73:BC:08,
9255,9255,e2:18:3f:41:21:bb,2.0,-89.0,-88.0,-88.0,-88.0,1583063037,1583063037.0,0.0,AC:86:74:73:BC:08,
9256,9256,f2:84:ce:4d:fb:7a,9.0,-81.0,-67.0,-72.0,-70.0,1583063046,1583063047.0,0.0,AC:86:74:73:BC:08,
9257,9257,f4:cb:52:72:47:a6,3.0,-86.0,-84.0,-85.0,-85.0,1583063051,1583063051.0,0.0,AC:86:74:73:BC:08,
9258,9258,00:71:c2:19:b4:f5,16.0,-76.0,-55.0,-62.0,-70.0,1583063041,1583063062.0,0.0,AC:86:74:92:C5:58,
9259,9259,02:05:84:12:e5:f4,13.0,-75.0,-54.0,-58.0,-75.0,1583063042,1583063042.0,0.0,AC:86:74:92:C5:58,
9260,9260,0e:23:c4:60:e0:59,10.0,-75.0,-55.0,-60.0,-74.0,1583063040,1583063041.0,0.0,AC:86:74:92:C5:58,
9261,9261,26:e5:2d:40:ce:29,15.0,-76.0,-56.0,-62.0,-73.0,1583063053,1583063053.0,0.0,AC:86:74:92:C5:58,
9262,9262,32:4d:83:65:af:21,7.0,-77.0,-71.0,-74.0,-76.0,1583063051,1583063052.0,0.0,AC:86:74:92:C5:58,
9263,9263,48:d6:d5:26:6d:0a,18.0,-79.0,-71.0,-73.0,-75.0,1583063053,1583063054.0,0.0,AC:86:74:92:C5:58,
9264,9264,56:1d:e9:9d:d4:4b,8.0,-81.0,-75.0,-79.0,-75.0,1583063059,1583063059.0,0.0,AC:86:74:92:C5:58,
9265,9265,72:86:a0:4c:65:cd,1.0,-59.0,-59.0,-59.0,-59.0,1583063041,1583063041.0,0.0,AC:86:74:92:C5:58,
9266,9266,a2:80:83:c8:77:4f,5.0,-77.0,-54.0,-64.0,-75.0,1583063050,1583063050.0,0.0,AC:86:74:92:C5:58,
9267,9267,a4:77:33:6d:42:98,6.0,-89.0,-87.0,-88.0,-88.0,1583063047,1583063047.0,0.0,AC:86:74:92:C5:58,
9268,9268,ba:25:9a:2d:f2:35,3.0,-82.0,-78.0,-80.0,-82.0,1583063048,1583063048.0,0.0,AC:86:74:92:C5:58,
9269,9269,ca:04:4d:15:a3:69,9.0,-79.0,-74.0,-76.0,-78.0,1583063042,1583063042.0,0.0,AC:86:74:92:C5:58,
9270,9270,e2:18:3f:41:21:bb,7.0,-78.0,-71.0,-72.0,-72.0,1583063037,1583063037.0,0.0,AC:86:74:92:C5:58,
9271,9271,ee:22:41:81:cd:95,10.0,-73.0,-57.0,-63.0,-71.0,1583063057,1583063057.0,0.0,AC:86:74:92:C5:58,
9272,9272,f2:84:ce:4d:fb:7a,9.0,-71.0,-56.0,-61.0,-69.0,1583063047,1583063047.0,0.0,AC:86:74:92:C5:58,
9273,9273,f4:cb:52:72:47:a6,7.0,-70.0,-65.0,-66.0,-65.0,1583063051,1583063051.0,0.0,AC:86:74:92:C5:58,
9274,9274,00:71:c2:19:b4:f5,15.0,-78.0,-64.0,-70.0,-68.0,1583063052,1583063081.0,0.0,AC:86:74:73:BC:08,
9275,9275,06:f7:0e:71:87:29,4.0,-83.0,-80.0,-82.0,-83.0,1583063071,1583063071.0,0.0,AC:86:74:73:BC:08,
9276,9276,26:90:03:20:1d:37,6.0,-76.0,-67.0,-70.0,-76.0,1583063068,1583063068.0,0.0,AC:86:74:73:BC:08,
9277,9277,26:e5:2d:40:ce:29,11.0,-75.0,-66.0,-68.0,-75.0,1583063053,1583063053.0,0.0,AC:86:74:73:BC:08,
9278,9278,2a:a0:ba:b9:fc:c1,2.0,-83.0,-71.0,-77.0,-71.0,1583063068,1583063068.0,0.0,AC:86:74:73:BC:08,
9279,9279,32:ef:3f:b4:6e:2d,1.0,-88.0,-88.0,-88.0,-88.0,1583063078,1583063078.0,0.0,AC:86:74:73:BC:08,
9280,9280,36:96:00:16:3a:47,15.0,-75.0,-68.0,-71.0,-71.0,1583063074,1583063074.0,0.0,AC:86:74:73:BC:08,
9281,9281,3a:e1:6b:42:cc:15,9.0,-84.0,-63.0,-69.0,-84.0,1583063077,1583063077.0,0.0,AC:86:74:73:BC:08,
9282,9282,48:d6:d5:26:6d:0a,20.0,-77.0,-33.0,-49.0,-71.0,1583063053,1583063054.0,0.0,AC:86:74:73:BC:08,
9283,9283,52:ef:3b:2c:f4:a6,3.0,-85.0,-81.0,-83.0,-81.0,1583063079,1583063079.0,0.0,AC:86:74:73:BC:08,
9284,9284,56:1d:e9:9d:d4:4b,8.0,-81.0,-68.0,-72.0,-75.0,1583063059,1583063059.0,0.0,AC:86:74:73:BC:08,
9285,9285,5e:ed:91:30:ff:82,6.0,-70.0,-62.0,-66.0,-70.0,1583063072,1583063073.0,0.0,AC:86:74:73:BC:08,
9286,9286,76:35:87:08:c4:c0,5.0,-78.0,-66.0,-70.0,-78.0,1583063077,1583063077.0,0.0,AC:86:74:73:BC:08,
9287,9287,92:9a:07:5b:59:71,5.0,-83.0,-68.0,-74.0,-76.0,1583063078,1583063078.0,0.0,AC:86:74:73:BC:08,
9288,9288,b8:c1:11:f3:47:10,2.0,-89.0,-88.0,-88.0,-89.0,1583063058,1583063058.0,0.0,AC:86:74:73:BC:08,
9289,9289,be:17:5c:1b:c3:85,6.0,-80.0,-68.0,-75.0,-80.0,1583063081,1583063081.0,0.0,AC:86:74:73:BC:08,
9290,9290,be:28:0e:c3:81:05,6.0,-82.0,-76.0,-78.0,-77.0,1583063072,1583063072.0,0.0,AC:86:74:73:BC:08,
9291,9291,c6:1f:9c:b7:40:49,9.0,-75.0,-63.0,-70.0,-75.0,1583063065,1583063065.0,0.0,AC:86:74:73:BC:08,
9292,9292,d8:97:ba:42:71:3e,1.0,-88.0,-88.0,-88.0,-88.0,1583063061,1583063061.0,0.0,AC:86:74:73:BC:08,
9293,9293,e6:92:12:e6:63:81,2.0,-84.0,-84.0,-84.0,-84.0,1583063077,1583063077.0,0.0,AC:86:74:73:BC:08,
9294,9294,ea:cd:3c:37:be:49,5.0,-75.0,-69.0,-70.0,-69.0,1583063064,1583063064.0,0.0,AC:86:74:73:BC:08,
9295,9295,ee:22:41:81:cd:95,8.0,-80.0,-70.0,-74.0,-78.0,1583063057,1583063057.0,0.0,AC:86:74:73:BC:08,
9296,9296,f4:cb:52:72:47:a6,4.0,-87.0,-83.0,-85.0,-85.0,1583063081,1583063081.0,0.0,AC:86:74:73:BC:08,
9297,9297,00:71:c2:19:b4:f5,17.0,-76.0,-55.0,-63.0,-74.0,1583063072,1583063091.0,0.0,AC:86:74:92:C5:58,
9298,9298,06:f7:0e:71:87:29,2.0,-90.0,-88.0,-89.0,-88.0,1583063071,1583063071.0,0.0,AC:86:74:92:C5:58,
9299,9299,1a:b4:8c:ca:83:cb,9.0,-82.0,-76.0,-79.0,-80.0,1583063083,1583063084.0,0.0,AC:86:74:92:C5:58,
9300,9300,26:90:03:20:1d:37,8.0,-83.0,-76.0,-79.0,-76.0,1583063068,1583063068.0,0.0,AC:86:74:92:C5:58,
9301,9301,2a:a0:ba:b9:fc:c1,2.0,-80.0,-79.0,-79.0,-80.0,1583063068,1583063068.0,0.0,AC:86:74:92:C5:58,
9302,9302,32:ef:3f:b4:6e:2d,7.0,-77.0,-70.0,-72.0,-71.0,1583063078,1583063078.0,0.0,AC:86:74:92:C5:58,
9303,9303,36:96:00:16:3a:47,12.0,-86.0,-75.0,-82.0,-85.0,1583063074,1583063074.0,0.0,AC:86:74:92:C5:58,
9304,9304,3a:e1:6b:42:cc:15,5.0,-90.0,-83.0,-87.0,-87.0,1583063077,1583063077.0,0.0,AC:86:74:92:C5:58,
9305,9305,4e:ba:dd:1e:72:ec,7.0,-85.0,-77.0,-80.0,-84.0,1583063085,1583063086.0,0.0,AC:86:74:92:C5:58,
9306,9306,52:ef:3b:2c:f4:a6,5.0,-76.0,-71.0,-72.0,-76.0,1583063079,1583063079.0,0.0,AC:86:74:92:C5:58,
9307,9307,5e:ed:91:30:ff:82,9.0,-84.0,-78.0,-80.0,-81.0,1583063072,1583063073.0,0.0,AC:86:74:92:C5:58,
9308,9308,62:dc:f0:18:05:9d,5.0,-83.0,-81.0,-81.0,-81.0,1583063091,1583063091.0,0.0,AC:86:74:92:C5:58,
9309,9309,64:70:33:88:7a:be,1.0,-89.0,-89.0,-89.0,-89.0,1583063080,1583063080.0,0.0,AC:86:74:92:C5:58,
9310,9310,76:35:87:08:c4:c0,6.0,-82.0,-78.0,-79.0,-81.0,1583063077,1583063077.0,0.0,AC:86:74:92:C5:58,
9311,9311,82:ca:d9:5f:10:56,9.0,-82.0,-73.0,-76.0,-77.0,1583063082,1583063083.0,0.0,AC:86:74:92:C5:58,
9312,9312,86:81:52:45:33:37,12.0,-82.0,-70.0,-75.0,-81.0,1583063087,1583063092.0,0.0,AC:86:74:92:C5:58,
9313,9313,92:86:41:fd:8f:57,1.0,-85.0,-85.0,-85.0,-85.0,1583063090,1583063090.0,0.0,AC:86:74:92:C5:58,
9314,9314,92:9a:07:5b:59:71,5.0,-84.0,-79.0,-81.0,-83.0,1583063078,1583063078.0,0.0,AC:86:74:92:C5:58,
9315,9315,aa:5b:33:6c:f3:8e,2.0,-78.0,-77.0,-77.0,-78.0,1583063081,1583063081.0,0.0,AC:86:74:92:C5:58,
9316,9316,be:17:5c:1b:c3:85,4.0,-82.0,-77.0,-80.0,-82.0,1583063081,1583063081.0,0.0,AC:86:74:92:C5:58,
9317,9317,be:28:0e:c3:81:05,3.0,-91.0,-88.0,-89.0,-91.0,1583063072,1583063072.0,0.0,AC:86:74:92:C5:58,
9318,9318,c6:1f:9c:b7:40:49,8.0,-78.0,-73.0,-75.0,-73.0,1583063065,1583063065.0,0.0,AC:86:74:92:C5:58,
9319,9319,ca:04:4d:15:a3:69,7.0,-74.0,-67.0,-70.0,-70.0,1583063087,1583063087.0,0.0,AC:86:74:92:C5:58,
9320,9320,e6:92:12:e6:63:81,2.0,-80.0,-80.0,-80.0,-80.0,1583063077,1583063077.0,0.0,AC:86:74:92:C5:58,
9321,9321,e6:dc:05:a7:0f:09,5.0,-86.0,-76.0,-79.0,-86.0,1583063087,1583063087.0,0.0,AC:86:74:92:C5:58,
9322,9322,ea:cd:3c:37:be:49,7.0,-79.0,-74.0,-76.0,-74.0,1583063064,1583063064.0,0.0,AC:86:74:92:C5:58,
9323,9323,f4:cb:52:72:47:a6,7.0,-75.0,-71.0,-72.0,-74.0,1583063081,1583063081.0,0.0,AC:86:74:92:C5:58,
9324,9324,00:71:c2:19:b4:f5,12.0,-78.0,-64.0,-70.0,-67.0,1583063091,1583063111.0,0.0,AC:86:74:73:BC:08,
9325,9325,1a:b4:8c:ca:83:cb,7.0,-69.0,-62.0,-66.0,-62.0,1583063083,1583063083.0,0.0,AC:86:74:73:BC:08,
9326,9326,2e:01:7a:e8:e5:bf,5.0,-73.0,-63.0,-65.0,-73.0,1583063102,1583063102.0,0.0,AC:86:74:73:BC:08,
9327,9327,4e:ba:dd:1e:72:ec,5.0,-74.0,-71.0,-72.0,-73.0,1583063085,1583063086.0,0.0,AC:86:74:73:BC:08,
9328,9328,62:dc:f0:18:05:9d,5.0,-74.0,-72.0,-73.0,-73.0,1583063091,1583063091.0,0.0,AC:86:74:73:BC:08,
9329,9329,6e:62:5e:90:32:f3,9.0,-81.0,-77.0,-79.0,-79.0,1583063095,1583063096.0,0.0,AC:86:74:73:BC:08,
9330,9330,7e:1b:37:90:42:b0,2.0,-90.0,-87.0,-88.0,-90.0,1583063109,1583063109.0,0.0,AC:86:74:73:BC:08,
9331,9331,82:ca:d9:5f:10:56,5.0,-88.0,-84.0,-86.0,-84.0,1583063082,1583063083.0,0.0,AC:86:74:73:BC:08,
9332,9332,86:81:52:45:33:37,12.0,-83.0,-74.0,-78.0,-74.0,1583063087,1583063092.0,0.0,AC:86:74:73:BC:08,
9333,9333,92:86:41:fd:8f:57,1.0,-75.0,-75.0,-75.0,-75.0,1583063090,1583063090.0,0.0,AC:86:74:73:BC:08,
9334,9334,9c:5c:f9:3f:aa:c3,1.0,-92.0,-92.0,-92.0,-92.0,1583063103,1583063103.0,0.0,AC:86:74:73:BC:08,
9335,9335,be:3d:67:13:6d:04,4.0,-72.0,-67.0,-69.0,-72.0,1583063094,1583063094.0,0.0,AC:86:74:73:BC:08,
9336,9336,ca:04:4d:15:a3:69,4.0,-86.0,-83.0,-84.0,-83.0,1583063087,1583063087.0,0.0,AC:86:74:73:BC:08,
9337,9337,d8:97:ba:42:71:3e,1.0,-90.0,-90.0,-90.0,-90.0,1583063082,1583063082.0,0.0,AC:86:74:73:BC:08,
9338,9338,e6:d7:bb:6a:4c:0f,2.0,-87.0,-86.0,-86.0,-86.0,1583063094,1583063094.0,0.0,AC:86:74:73:BC:08,
9339,9339,e6:dc:05:a7:0f:09,4.0,-88.0,-85.0,-86.0,-87.0,1583063087,1583063087.0,0.0,AC:86:74:73:BC:08,
9340,9340,ec:aa:a0:1c:03:dd,1.0,-92.0,-92.0,-92.0,-92.0,1583063093,1583063093.0,0.0,AC:86:74:73:BC:08,
9341,9341,f4:cb:52:72:47:a6,3.0,-84.0,-82.0,-83.0,-82.0,1583063094,1583063094.0,0.0,AC:86:74:73:BC:08,
9342,9342,00:71:c2:19:b4:f5,17.0,-74.0,-56.0,-62.0,-74.0,1583063101,1583063122.0,0.0,AC:86:74:92:C5:58,
9343,9343,06:f7:0e:71:87:29,1.0,-90.0,-90.0,-90.0,-90.0,1583063116,1583063116.0,0.0,AC:86:74:92:C5:58,
9344,9344,0a:ba:33:06:1e:21,1.0,-90.0,-90.0,-90.0,-90.0,1583063122,1583063122.0,0.0,AC:86:74:92:C5:58,
9345,9345,22:52:03:37:73:7a,8.0,-84.0,-75.0,-79.0,-84.0,1583063115,1583063116.0,0.0,AC:86:74:92:C5:58,
9346,9346,2e:01:7a:e8:e5:bf,8.0,-84.0,-75.0,-81.0,-82.0,1583063102,1583063102.0,0.0,AC:86:74:92:C5:58,
9347,9347,2e:30:da:9b:3e:00,2.0,-79.0,-78.0,-78.0,-79.0,1583063113,1583063113.0,0.0,AC:86:74:92:C5:58,
9348,9348,6e:62:5e:90:32:f3,9.0,-83.0,-76.0,-79.0,-78.0,1583063095,1583063096.0,0.0,AC:86:74:92:C5:58,
9349,9349,76:b8:9a:05:00:61,7.0,-89.0,-86.0,-87.0,-89.0,1583063115,1583063115.0,0.0,AC:86:74:92:C5:58,
9350,9350,7e:1b:37:90:42:b0,2.0,-89.0,-86.0,-87.0,-86.0,1583063109,1583063109.0,0.0,AC:86:74:92:C5:58,
9351,9351,be:3d:67:13:6d:04,5.0,-85.0,-82.0,-83.0,-85.0,1583063094,1583063094.0,0.0,AC:86:74:92:C5:58,
9352,9352,e2:5c:f0:39:81:54,1.0,-91.0,-91.0,-91.0,-91.0,1583063111,1583063111.0,0.0,AC:86:74:92:C5:58,
9353,9353,e6:d7:bb:6a:4c:0f,6.0,-86.0,-77.0,-80.0,-86.0,1583063094,1583063094.0,0.0,AC:86:74:92:C5:58,
9354,9354,ea:d8:c8:05:5d:76,8.0,-77.0,-73.0,-74.0,-77.0,1583063113,1583063113.0,0.0,AC:86:74:92:C5:58,
9355,9355,f4:cb:52:72:47:a6,4.0,-73.0,-66.0,-68.0,-66.0,1583063094,1583063094.0,0.0,AC:86:74:92:C5:58,
9356,9356,00:71:c2:19:b4:f5,11.0,-77.0,-65.0,-70.0,-65.0,1583063121,1583063142.0,0.0,AC:86:74:73:BC:08,
9357,9357,06:f7:0e:71:87:29,1.0,-83.0,-83.0,-83.0,-83.0,1583063116,1583063116.0,0.0,AC:86:74:73:BC:08,
9358,9358,0a:ba:33:06:1e:21,6.0,-84.0,-81.0,-82.0,-84.0,1583063122,1583063122.0,0.0,AC:86:74:73:BC:08,
9359,9359,0c:e0:dc:e5:ab:2e,5.0,-70.0,-66.0,-67.0,-66.0,1583063126,1583063126.0,0.0,AC:86:74:73:BC:08,
9360,9360,0e:81:f7:e9:ce:5d,4.0,-79.0,-70.0,-75.0,-76.0,1583063126,1583063126.0,0.0,AC:86:74:73:BC:08,
9361,9361,18:a6:f7:0c:40:dd,21.0,-80.0,-72.0,-76.0,-77.0,1583063139,1583063140.0,1.0,AC:86:74:73:BC:08,
9362,9362,22:52:03:37:73:7a,6.0,-70.0,-66.0,-68.0,-67.0,1583063115,1583063116.0,0.0,AC:86:74:73:BC:08,
9363,9363,26:b8:54:b9:5f:0d,6.0,-84.0,-81.0,-82.0,-81.0,1583063118,1583063119.0,0.0,AC:86:74:73:BC:08,
9364,9364,26:c1:35:a8:e3:24,2.0,-89.0,-88.0,-88.0,-89.0,1583063139,1583063139.0,0.0,AC:86:74:73:BC:08,
9365,9365,2e:30:da:9b:3e:00,3.0,-74.0,-69.0,-72.0,-74.0,1583063113,1583063113.0,0.0,AC:86:74:73:BC:08,
9366,9366,5a:08:a7:3c:91:d9,2.0,-83.0,-83.0,-83.0,-83.0,1583063118,1583063118.0,0.0,AC:86:74:73:BC:08,
9367,9367,5a:d6:c6:49:e7:5a,3.0,-89.0,-85.0,-87.0,-89.0,1583063135,1583063135.0,0.0,AC:86:74:73:BC:08,
9368,9368,8a:89:f7:af:fc:96,3.0,-89.0,-86.0,-87.0,-89.0,1583063125,1583063125.0,0.0,AC:86:74:73:BC:08,
9369,9369,9c:5c:f9:3f:aa:c3,3.0,-90.0,-84.0,-87.0,-90.0,1583063137,1583063137.0,0.0,AC:86:74:73:BC:08,
9370,9370,ca:04:4d:15:a3:69,1.0,-91.0,-91.0,-91.0,-91.0,1583063132,1583063132.0,0.0,AC:86:74:73:BC:08,
9371,9371,ce:fc:13:6d:75:02,3.0,-68.0,-67.0,-67.0,-68.0,1583063142,1583063142.0,0.0,AC:86:74:73:BC:08,
9372,9372,d8:97:ba:42:71:3e,2.0,-91.0,-89.0,-90.0,-91.0,1583063114,1583063120.0,0.0,AC:86:74:73:BC:08,
9373,9373,e6:cd:a9:af:de:4a,2.0,-88.0,-86.0,-87.0,-88.0,1583063128,1583063128.0,0.0,AC:86:74:73:BC:08,
9374,9374,ea:d3:11:fb:9d:b5,7.0,-72.0,-63.0,-68.0,-64.0,1583063138,1583063138.0,0.0,AC:86:74:73:BC:08,
9375,9375,ea:d8:c8:05:5d:76,6.0,-88.0,-85.0,-86.0,-86.0,1583063113,1583063113.0,0.0,AC:86:74:73:BC:08,
9376,9376,fa:e7:77:3d:c8:64,5.0,-88.0,-82.0,-84.0,-85.0,1583063127,1583063127.0,0.0,AC:86:74:73:BC:08,
9377,9377,fe:cd:40:7e:79:7a,7.0,-74.0,-59.0,-64.0,-74.0,1583063129,1583063129.0,0.0,AC:86:74:73:BC:08,
9378,9378,00:71:c2:19:b4:f5,13.0,-72.0,-54.0,-63.0,-62.0,1583063131,1583063151.0,0.0,AC:86:74:92:C5:58,
9379,9379,0c:e0:dc:e5:ab:2e,6.0,-72.0,-64.0,-66.0,-72.0,1583063126,1583063126.0,0.0,AC:86:74:92:C5:58,
9380,9380,0e:81:f7:e9:ce:5d,2.0,-85.0,-80.0,-82.0,-85.0,1583063126,1583063126.0,0.0,AC:86:74:92:C5:58,
9381,9381,18:a6:f7:0c:40:dd,31.0,-79.0,-52.0,-57.0,-79.0,1583063139,1583063141.0,0.0,AC:86:74:92:C5:58,
9382,9382,22:63:ca:93:73:5a,1.0,-78.0,-78.0,-78.0,-78.0,1583063143,1583063143.0,0.0,AC:86:74:92:C5:58,
9383,9383,26:c1:35:a8:e3:24,2.0,-76.0,-66.0,-71.0,-76.0,1583063139,1583063139.0,0.0,AC:86:74:92:C5:58,
9384,9384,46:4d:7a:b8:bd:31,3.0,-90.0,-86.0,-87.0,-87.0,1583063145,1583063145.0,0.0,AC:86:74:92:C5:58,
9385,9385,5a:d6:c6:49:e7:5a,8.0,-77.0,-69.0,-72.0,-70.0,1583063135,1583063135.0,0.0,AC:86:74:92:C5:58,
9386,9386,66:ad:08:1f:7c:72,5.0,-86.0,-75.0,-78.0,-75.0,1583063144,1583063144.0,0.0,AC:86:74:92:C5:58,
9387,9387,7a:6a:e0:a8:0c:9c,3.0,-91.0,-90.0,-90.0,-90.0,1583063128,1583063128.0,0.0,AC:86:74:92:C5:58,
9388,9388,8a:89:f7:af:fc:96,9.0,-77.0,-68.0,-72.0,-74.0,1583063125,1583063125.0,0.0,AC:86:74:92:C5:58,
9389,9389,a4:77:33:6d:42:98,2.0,-88.0,-87.0,-87.0,-87.0,1583063143,1583063143.0,0.0,AC:86:74:92:C5:58,
9390,9390,aa:5b:33:6c:f3:8e,5.0,-81.0,-75.0,-77.0,-81.0,1583063126,1583063126.0,0.0,AC:86:74:92:C5:58,
9391,9391,ae:6e:fc:fa:e6:52,2.0,-69.0,-68.0,-68.0,-69.0,1583063148,1583063148.0,0.0,AC:86:74:92:C5:58,
9392,9392,ca:04:4d:15:a3:69,8.0,-82.0,-75.0,-77.0,-76.0,1583063132,1583063132.0,0.0,AC:86:74:92:C5:58,
9393,9393,ce:fc:13:6d:75:02,8.0,-84.0,-80.0,-81.0,-80.0,1583063142,1583063149.0,0.0,AC:86:74:92:C5:58,
9394,9394,d6:67:02:2a:66:9d,5.0,-80.0,-59.0,-65.0,-63.0,1583063143,1583063143.0,0.0,AC:86:74:92:C5:58,
9395,9395,d6:af:b8:9e:bc:7f,2.0,-88.0,-86.0,-87.0,-88.0,1583063137,1583063137.0,0.0,AC:86:74:92:C5:58,
9396,9396,e6:cd:a9:af:de:4a,5.0,-74.0,-70.0,-71.0,-70.0,1583063128,1583063128.0,0.0,AC:86:74:92:C5:58,
9397,9397,ea:d3:11:fb:9d:b5,2.0,-89.0,-87.0,-88.0,-89.0,1583063138,1583063138.0,0.0,AC:86:74:92:C5:58,
9398,9398,fa:e7:77:3d:c8:64,4.0,-85.0,-82.0,-83.0,-82.0,1583063127,1583063127.0,0.0,AC:86:74:92:C5:58,
9399,9399,fe:cd:40:7e:79:7a,10.0,-82.0,-75.0,-78.0,-82.0,1583063129,1583063129.0,0.0,AC:86:74:92:C5:58,
9400,9400,00:71:c2:19:b4:f5,9.0,-78.0,-64.0,-69.0,-64.0,1583063143,1583063171.0,0.0,AC:86:74:73:BC:08,
